site,mx,my,mz,atom,run
14836,0.46086112,-0.49771804,-0.73476785,1,run3
14837,0.23996484,-0.33438984,-0.9113728,1,run3
14838,0.10013946,-0.13292164,-0.9860547,1,run3
14839,0.023745138,0.08498585,-0.9960992,1,run3
14840,-0.024636693,0.35286683,-0.93534917,1,run3
14841,-0.076099075,0.6856826,-0.7239118,1,run3
14842,-0.14264406,0.9557444,-0.25730398,1,run3
14843,-0.19623868,0.91768163,0.3454719,1,run3
14844,-0.21251112,0.58698356,0.7812102,1,run3
14845,-0.20808162,0.15471268,0.96579814,1,run3
14846,-0.1996848,-0.2910817,0.9356268,1,run3
14847,-0.1876668,-0.70961916,0.6791331,1,run3
14848,-0.15698743,-0.9730634,0.16882735,1,run3
14849,0.13752669,-0.88563687,-0.44354683,1,run3
14850,0.06614522,-0.56899375,-0.81967735,1,run3
14851,0.013072291,-0.25323424,-0.9673167,1,run3
14852,-0.04350491,-0.0037706208,-0.99904615,1,run3
14853,-0.13895439,0.21230924,-0.9672727,1,run3
14854,-0.30828166,0.41559523,-0.855712,1,run3
14855,-0.55243516,0.5526798,-0.62398756,1,run3
14856,-0.7966512,0.52200526,-0.3047251,1,run3
14857,-0.9536055,0.29898685,-0.035263054,1,run3
14858,-0.99776155,-0.03580254,0.05648168,1,run3
14859,-0.92992234,-0.36047703,-0.07280682,1,run3
14860,-0.74864167,-0.5507564,-0.36905697,1,run3
14861,-0.48983887,-0.5360741,-0.687519,1,run3
14862,-0.2444454,-0.37368962,-0.89476395,1,run3
14863,-0.067042135,-0.18980658,-0.9795299,1,run3
14864,0.05249993,-0.05727749,-0.996977,1,run3
14865,0.13001071,0.011003753,-0.99145156,1,run3
14866,0.16291179,0.028764032,-0.98622125,1,run3
14867,0.14290188,0.019355305,-0.9895476,1,run3
14868,0.07467173,0.0033616992,-0.9972025,1,run3
14869,-0.01697955,-0.010617149,-0.9997995,1,run3
14870,-0.096195996,-0.02280772,-0.9951011,1,run3
14871,-0.13417539,-0.029327216,-0.9905235,1,run3
14872,-0.120912,-0.014383066,-0.992559,1,run3
14873,-0.061515167,0.04484698,-0.99709815,1,run3
14874,0.04007444,0.16712272,-0.98512137,1,run3
14875,0.19669998,0.3513682,-0.91534126,1,run3
14876,0.4253158,0.5414222,-0.7252369,1,run3
14877,0.6875445,0.6068291,-0.39879948,1,run3
14878,0.88803315,0.45630813,-0.056391817,1,run3
14879,0.9804303,0.14052142,0.13787739,1,run3
14880,0.969781,-0.21945749,0.106598765,1,run3
14881,0.85499567,-0.50123656,-0.1332078,1,run3
14882,0.63873416,-0.60278916,-0.47818828,1,run3
14883,0.3849429,-0.50553066,-0.7721773,1,run3
14884,0.18717289,-0.30431825,-0.9340004,1,run3
14885,0.06927829,-0.086691074,-0.9938235,1,run3
14886,0.00095141656,0.1449327,-0.98944104,1,run3
14887,-0.056630347,0.4298097,-0.9011418,1,run3
14888,-0.1348258,0.7604007,-0.63530535,1,run3
14889,-0.23277494,0.96511704,-0.119854234,1,run3
14890,-0.2995259,0.8396552,0.45306012,1,run3
14891,-0.31631884,0.47515965,0.8210759,1,run3
14892,-0.31109202,0.040856957,0.94950116,1,run3
14893,-0.30155617,-0.39864486,0.8661098,1,run3
14894,-0.2806022,-0.7894302,0.5459509,1,run3
14895,-0.2232207,-0.9747504,-0.0058560735,1,run3
14896,-0.13447262,-0.8199245,-0.55645394,1,run3
14897,-0.06366904,-0.49979022,-0.8638032,1,run3
14898,-0.031552047,-0.22552322,-0.97372675,1,run3
14899,-0.039890885,-0.03580365,-0.9985624,1,run3
14900,-0.097594336,0.1008349,-0.99010485,1,run3
14901,-0.21841174,0.20824571,-0.9533782,1,run3
14902,-0.40066928,0.27490208,-0.8740097,1,run3
14903,-0.6023732,0.26163378,-0.7541182,1,run3
14904,-0.7531632,0.14731896,-0.6411258,1,run3
14905,-0.7974431,-0.033735752,-0.6024504,1,run3
14906,-0.71751106,-0.20154874,-0.66675043,1,run3
14907,-0.5380806,-0.27822053,-0.79565233,1,run3
14908,-0.3192379,-0.24011798,-0.91674995,1,run3
14909,-0.11717081,-0.12774353,-0.98486173,1,run3
14910,0.05605499,-0.0037509755,-0.99842066,1,run3
14911,0.21366967,0.08331781,-0.97334653,1,run3
14912,0.3515496,0.10541054,-0.93021584,1,run3
14913,0.4395549,0.061984114,-0.8960745,1,run3
14914,0.44834277,-0.016090916,-0.8937169,1,run3
14915,0.3762525,-0.08464671,-0.9226424,1,run3
14916,0.2540131,-0.115019865,-0.96033734,1,run3
14917,0.12871313,-0.10593861,-0.9860071,1,run3
14918,0.038513884,-0.06935239,-0.9968485,1,run3
14919,-0.0014755148,-0.007881352,-0.9999679,1,run3
14920,0.007702525,0.09450669,-0.9954944,1,run3
14921,0.06521506,0.26493815,-0.9620576,1,run3
14922,0.18273339,0.51434886,-0.83788645,1,run3
14923,0.36928877,0.7661342,-0.52598876,1,run3
14924,0.5688129,0.821738,-0.034619447,1,run3
14925,0.6910114,0.59253675,0.41400895,1,run3
14926,0.7371345,0.20187505,0.64488703,1,run3
14927,0.7425819,-0.22423741,0.63110197,1,run3
14928,0.70330757,-0.6008962,0.3798452,1,run3
14929,0.58088225,-0.811006,-0.069606334,1,run3
14930,0.37922564,-0.74651486,-0.5467206,1,run3
14931,0.19178884,-0.48970997,-0.85052997,1,run3
14932,0.070597336,-0.21081993,-0.9749723,1,run3
14933,-0.009991384,0.04204246,-0.9990659,1,run3
14934,-0.0962837,0.30443263,-0.94765514,1,run3
14935,-0.23214237,0.59595096,-0.7687343,1,run3
14936,-0.4260038,0.8190342,-0.38432243,1,run3
14937,-0.6003768,0.7896973,0.12619781,1,run3
14938,-0.68579215,0.5011414,0.52777493,1,run3
14939,-0.7062544,0.092471145,0.7018931,1,run3
14940,-0.6938424,-0.33545262,0.63722396,1,run3
14941,-0.63667727,-0.6972598,0.32934937,1,run3
14942,-0.49643123,-0.85194486,-0.16657126,1,run3
14943,-0.29816708,-0.7157309,-0.6315264,1,run3
14944,-0.1362066,-0.44249856,-0.88636494,1,run3
14945,-0.042006116,-0.2097319,-0.97685623,1,run3
14946,-0.0019700546,-0.05909087,-0.99825066,1,run3
14947,-0.009319278,0.030647976,-0.9994868,1,run3
14948,-0.06700374,0.084955536,-0.9941293,1,run3
14949,-0.17227626,0.11362354,-0.9784736,1,run3
14950,-0.30105945,0.10883957,-0.9473738,1,run3
14951,-0.40814894,0.061767805,-0.91082335,1,run3
14952,-0.44954777,-0.014839366,-0.89313304,1,run3
14953,-0.40702423,-0.082815684,-0.9096554,1,run3
14954,-0.2956178,-0.10027973,-0.9500285,1,run3
14955,-0.14805208,-0.0482211,-0.9878033,1,run3
14956,0.015902307,0.06164788,-0.9979713,1,run3
14957,0.20409442,0.19314474,-0.95970863,1,run3
14958,0.42499718,0.28724906,-0.85840863,1,run3
14959,0.6441678,0.2788377,-0.71224815,1,run3
14960,0.7936171,0.1486837,-0.58997047,1,run3
14961,0.82405233,-0.049043432,-0.56438684,1,run3
14962,0.7283794,-0.22203417,-0.64820075,1,run3
14963,0.54140645,-0.29942718,-0.78563505,1,run3
14964,0.3320472,-0.2704341,-0.90366477,1,run3
14965,0.1669473,-0.17334692,-0.97060776,1,run3
14966,0.07010633,-0.042487588,-0.9966343,1,run3
14967,0.031671047,0.12742092,-0.99134296,1,run3
14968,0.036274265,0.3697498,-0.92842305,1,run3
14969,0.07615038,0.691646,-0.718211,1,run3
14970,0.14227748,0.9571929,-0.25206923,1,run3
14971,0.20004591,0.91516495,0.34993532,1,run3
14972,0.22556373,0.58079034,0.7821788,1,run3
14973,0.23548616,0.14643216,0.96078295,1,run3
14974,0.24316888,-0.2988769,0.9227901,1,run3
14975,0.24218276,-0.7126516,0.65838844,1,run3
14976,0.20941015,-0.96691585,0.1456746,1,run3
14977,0.31449002,-0.74875253,-0.58349437,1,run3
14978,0.15079366,-0.4616581,-0.87414706,1,run3
14979,0.04566896,-0.17288412,-0.98388284,1,run3
14980,-0.034158714,0.08598475,-0.99571073,1,run3
14981,-0.13678423,0.3537091,-0.92529994,1,run3
14982,-0.30335793,0.6317347,-0.713362,1,run3
14983,-0.5218655,0.7964365,-0.30552468,1,run3
14984,-0.6963547,0.69619095,0.1743798,1,run3
14985,-0.7756412,0.3712628,0.5104358,1,run3
14986,-0.7903502,-0.046012294,0.6109251,1,run3
14987,-0.7599593,-0.45596698,0.46320185,1,run3
14988,-0.6587563,-0.7478342,0.08236572,1,run3
14989,-0.46542814,-0.7863062,-0.406324,1,run3
14990,-0.2511489,-0.58296734,-0.7727052,1,run3
14991,-0.09955677,-0.3265734,-0.939914,1,run3
14992,-0.0152975945,-0.13608171,-0.9905795,1,run3
14993,0.017903002,-0.021134818,-0.9996164,1,run3
14994,0.0034392513,0.04284361,-0.9990759,1,run3
14995,-0.06074186,0.077554055,-0.9951361,1,run3
14996,-0.16546853,0.08939492,-0.98215514,1,run3
14997,-0.2799534,0.07186956,-0.9573196,1,run3
14998,-0.36023888,0.02301517,-0.9325762,1,run3
14999,-0.3726675,-0.03811559,-0.92718184,1,run3
15000,-0.31159034,-0.07527898,-0.94723,1,run3
15001,-0.19752368,-0.05678963,-0.9786518,1,run3
15002,-0.05485817,0.026299397,-0.9981477,1,run3
15003,0.11347423,0.1571244,-0.98103803,1,run3
15004,0.3228054,0.29107055,-0.9005968,1,run3
15005,0.56395745,0.35385746,-0.74614805,1,run3
15006,0.7751468,0.28277987,-0.56496286,1,run3
15007,0.88737667,0.0893998,-0.45229453,1,run3
15008,0.8695466,-0.14156774,-0.47312507,1,run3
15009,0.72933495,-0.30893442,-0.6104343,1,run3
15010,0.51258427,-0.35320622,-0.78262556,1,run3
15011,0.29637155,-0.28572503,-0.91133153,1,run3
15012,0.14117634,-0.1600632,-0.97695905,1,run3
15013,0.05634266,-0.0073415386,-0.99838454,1,run3
15014,0.023699744,0.18802825,-0.9818776,1,run3
15015,0.02485282,0.461629,-0.8867249,1,run3
15016,0.049167432,0.79443014,-0.6053622,1,run3
15017,0.085279875,0.9942055,-0.06544397,1,run3
15018,0.11193461,0.84910166,0.5162335,1,run3
15019,0.124376975,0.47009677,0.87380743,1,run3
15020,0.13308352,0.031965245,0.9905892,1,run3
15021,0.14130367,-0.40741935,0.9022432,1,run3
15022,0.14106165,-0.80102617,0.581772,1,run3
15023,0.11726266,-0.9928101,0.02403468,1,run3
15024,0.072319224,-0.8371406,-0.54218584,1,run3
15025,0.031448543,-0.5045912,-0.8627854,1,run3
15026,-0.003458495,-0.20786789,-0.97815084,1,run3
15027,-0.05373245,0.01953252,-0.9983643,1,run3
15028,-0.15001173,0.2153676,-0.96494216,1,run3
15029,-0.3218899,0.39581704,-0.8600673,1,run3
15030,-0.56446356,0.5093665,-0.64955884,1,run3
15031,-0.80417955,0.46850014,-0.3657909,1,run3
15032,-0.9582202,0.25447798,-0.1305949,1,run3
15033,-0.9964685,-0.058774315,-0.059967835,1,run3
15034,-0.9153456,-0.35393563,-0.19202076,1,run3
15035,-0.7200425,-0.51346165,-0.46679324,1,run3
15036,-0.4588975,-0.4829034,-0.74579984,1,run3
15037,-0.22090729,-0.32636216,-0.91906893,1,run3
15038,-0.048822585,-0.15708958,-0.9863768,1,run3
15039,0.07079915,-0.03740175,-0.99678916,1,run3
15040,0.15131275,0.021052929,-0.9882617,1,run3
15041,0.1871736,0.030892145,-0.981841,1,run3
15042,0.16845949,0.0155264465,-0.9855863,1,run3
15043,0.099547744,-0.0034861376,-0.9950267,1,run3
15044,0.0052615814,-0.017118314,-0.99983966,1,run3
15045,-0.07855938,-0.026728934,-0.99655104,1,run3
15046,-0.12266133,-0.030807048,-0.9919703,1,run3
15047,-0.11592864,-0.015752356,-0.99313265,1,run3
15048,-0.06248345,0.0404388,-0.9972264,1,run3
15049,0.033475056,0.15728195,-0.9869863,1,run3
15050,0.18357912,0.33652034,-0.9236086,1,run3
15051,0.406099,0.5283766,-0.74558824,1,run3
15052,0.66898614,0.6066799,-0.42941478,1,run3
15053,0.8774893,0.4719319,-0.08539746,1,run3
15054,0.97879595,0.16576836,0.12033055,1,run3
15055,0.9758211,-0.19218133,0.10411329,1,run3
15056,0.86889935,-0.4798779,-0.121372364,1,run3
15057,0.6593902,-0.59543735,-0.45897594,1,run3
15058,0.40542096,-0.51315,-0.75651234,1,run3
15059,0.20131688,-0.31958532,-0.9259248,1,run3
15060,0.07792249,-0.10543767,-0.99136823,1,run3
15061,0.008317016,0.120885424,-0.9926316,1,run3
15062,-0.045201566,0.39814597,-0.91620773,1,run3
15063,-0.114173785,0.72971904,-0.67414725,1,run3
15064,-0.20366919,0.96252006,-0.17909217,1,run3
15065,-0.27013135,0.8727086,0.4067047,1,run3
15066,-0.28996676,0.5219926,0.802149,1,run3
15067,-0.28743646,0.0894585,0.95361286,1,run3
15068,-0.28068972,-0.35154247,0.893102,1,run3
15069,-0.26506296,-0.75388634,0.601163,1,run3
15070,-0.21713965,-0.9738054,0.067478515,1,run3
15071,-0.13532817,-0.85376483,-0.5027644,1,run3
15072,-0.06540525,-0.53694355,-0.84107894,1,run3
15073,-0.03176376,-0.25169247,-0.9672859,1,run3
15074,-0.0372857,-0.052890785,-0.997904,1,run3
15075,-0.090640105,0.0882133,-0.99196917,1,run3
15076,-0.20595461,0.197614,-0.9584005,1,run3
15077,-0.38362435,0.26693746,-0.88406837,1,run3
15078,-0.5841933,0.25838006,-0.769388,1,run3
15079,-0.73701864,0.149723,-0.6590801,1,run3
15080,-0.7845531,-0.026198547,-0.6195079,1,run3
15081,-0.70820194,-0.19052534,-0.67981625,1,run3
15082,-0.5324447,-0.26630738,-0.8034819,1,run3
15083,-0.31597131,-0.22935903,-0.92062837,1,run3
15084,-0.11310319,-0.11759188,-0.98660016,1,run3
15085,0.06459883,0.007903067,-0.99788004,1,run3
15086,0.23014517,0.09700257,-0.9683097,1,run3
15087,0.37805054,0.11822817,-0.9182047,1,run3
15088,0.47505897,0.06864064,-0.8772728,1,run3
15089,0.48841092,-0.019579193,-0.8723941,1,run3
15090,0.41474384,-0.09747646,-0.9047021,1,run3
15091,0.2860242,-0.13155878,-0.9491483,1,run3
15092,0.15294369,-0.11910022,-0.98103184,1,run3
15093,0.05656806,-0.073749654,-0.99567115,1,run3
15094,0.012372249,0.00032804787,-0.9999234,1,run3
15095,0.018806037,0.11988389,-0.9926098,1,run3
15096,0.07516739,0.3134667,-0.9466196,1,run3
15097,0.19239256,0.58550006,-0.78751177,1,run3
15098,0.3710999,0.83042496,-0.41554698,1,run3
15099,0.5421783,0.8325735,0.11342081,1,run3
15100,0.63184893,0.5515069,0.54461646,1,run3
15101,0.66057485,0.1371197,0.7381321,1,run3
15102,0.6610462,-0.29770422,0.6887598,1,run3
15103,0.62203836,-0.67383367,0.39876872,1,run3
15104,0.50244075,-0.8597395,-0.09165885,1,run3
15105,0.36564073,-0.5311072,-0.7643507,1,run3
15106,0.17328933,-0.3078968,-0.9355054,1,run3
15107,0.05891353,-0.07343147,-0.9955587,1,run3
15108,-0.012110642,0.17369454,-0.9847251,1,run3
15109,-0.08187943,0.47237012,-0.87758887,1,run3
15110,-0.18218905,0.797121,-0.5756781,1,run3
15111,-0.30018514,0.9531775,-0.03662768,1,run3
15112,-0.37282836,0.7753144,0.5097908,1,run3
15113,-0.3911259,0.38943985,0.83388084,1,run3
15114,-0.3888181,-0.051864587,0.91985357,1,run3
15115,-0.37997487,-0.48933223,0.78496695,1,run3
15116,-0.34710678,-0.8469256,0.4027827,1,run3
15117,-0.260413,-0.9500331,-0.17211094,1,run3
15118,-0.14646922,-0.73314196,-0.66411567,1,run3
15119,-0.06542222,-0.41822958,-0.9059823,1,run3
15120,-0.03117638,-0.17240454,-0.9845327,1,run3
15121,-0.042298906,-0.007776032,-0.99907476,1,run3
15122,-0.106137685,0.107965164,-0.98847276,1,run3
15123,-0.23156732,0.19212319,-0.9536589,1,run3
15124,-0.40677133,0.22973408,-0.8841716,1,run3
15125,-0.5822035,0.19047426,-0.7904168,1,run3
15126,-0.6917737,0.07101074,-0.71861434,1,run3
15127,-0.69192827,-0.08234259,-0.7172552,1,run3
15128,-0.58064455,-0.19570002,-0.7902869,1,run3
15129,-0.39681235,-0.21593939,-0.89213794,1,run3
15130,-0.19659932,-0.14420661,-0.9698212,1,run3
15131,-0.011022334,-0.024629366,-0.99963593,1,run3
15132,0.16614158,0.08934442,-0.9820461,1,run3
15133,0.34198925,0.15134732,-0.92743593,1,run3
15134,0.49167937,0.13315733,-0.860535,1,run3
15135,0.5705436,0.044333562,-0.82006985,1,run3
15136,0.5508408,-0.067179434,-0.83190227,1,run3
15137,0.44279832,-0.14616871,-0.8846267,1,run3
15138,0.29107305,-0.1653784,-0.94229853,1,run3
15139,0.15107541,-0.13278088,-0.97956395,1,run3
15140,0.05848926,-0.067388766,-0.99601096,1,run3
15141,0.020607963,0.02892232,-0.9993692,1,run3
15142,0.03208357,0.17794406,-0.98351747,1,run3
15143,0.09271331,0.4087401,-0.90792936,1,run3
15144,0.21192706,0.7038576,-0.67799073,1,run3
15145,0.37406766,0.9022907,-0.21434748,1,run3
15146,0.49995527,0.8005357,0.3304351,1,run3
15147,0.552754,0.4540278,0.69880027,1,run3
15148,0.5682027,0.023904894,0.8225414,1,run3
15149,0.56696993,-0.40627638,0.7165784,1,run3
15150,0.5277654,-0.76260304,0.37403244,1,run3
15151,0.41123867,-0.89829,-0.1547836,1,run3
15152,0.2443299,-0.7296941,-0.6386309,1,run3
15153,0.110699214,-0.42337668,-0.8991651,1,run3
15154,0.024680346,-0.140543,-0.98976696,1,run3
15155,-0.050057173,0.10762416,-0.9929307,1,run3
15156,-0.15893891,0.3625502,-0.91831136,1,run3
15157,-0.3388369,0.61962795,-0.70799065,1,run3
15158,-0.5692555,0.7580565,-0.3182743,1,run3
15159,-0.75126237,0.6470705,0.13001779,1,run3
15160,-0.83570266,0.32803005,0.44045144,1,run3
15161,-0.84909564,-0.07831292,0.52240187,1,run3
15162,-0.8063026,-0.4704819,0.35850084,1,run3
15163,-0.68176615,-0.73114413,-0.024965314,1,run3
15164,-0.46717015,-0.7393541,-0.484879,1,run3
15165,-0.24562456,-0.53313476,-0.80959004,1,run3
15166,-0.0927826,-0.29245737,-0.95176685,1,run3
15167,-0.0065941717,-0.1177715,-0.9930188,1,run3
15168,0.029911017,-0.014236158,-0.9994512,1,run3
15169,0.019552225,0.04169858,-0.9989389,1,run3
15170,-0.040188275,0.07126346,-0.9966476,1,run3
15171,-0.14104651,0.08173506,-0.98662317,1,run3
15172,-0.2542594,0.06717721,-0.9648002,1,run3
15173,-0.3377259,0.023856945,-0.9409421,1,run3
15174,-0.35743725,-0.0329209,-0.93335676,1,run3
15175,-0.30515224,-0.069845,-0.94973886,1,run3
15176,-0.19858414,-0.055203293,-0.97852796,1,run3
15177,-0.061454043,0.022275997,-0.9978613,1,run3
15178,0.101792976,0.1485968,-0.98364484,1,run3
15179,0.30589524,0.28228635,-0.90925384,1,run3
15180,0.54474795,0.35122705,-0.76150465,1,run3
15181,0.75939816,0.29011834,-0.58236223,1,run3
15182,0.8792098,0.104804024,-0.4647647,1,run3
15183,0.87032694,-0.1239383,-0.47662386,1,run3
15184,0.73846656,-0.2956806,-0.6060034,1,run3
15185,0.5266945,-0.34864253,-0.7752686,1,run3
15186,0.30965623,-0.28962928,-0.9056643,1,run3
15187,0.14993307,-0.16987383,-0.9739933,1,run3
15188,0.06086259,-0.022970963,-0.9978818,1,run3
15189,0.026180238,0.1632597,-0.9862357,1,run3
15190,0.028111685,0.42475832,-0.9048703,1,run3
15191,0.056762222,0.7550377,-0.6532198,1,run3
15192,0.10130044,0.9848115,-0.14101267,1,run3
15193,0.13585338,0.88118756,0.452827,1,run3
15194,0.15008727,0.5190492,0.84146404,1,run3
15195,0.15682966,0.08309342,0.98412395,1,run3
15196,0.16281863,-0.35786045,0.91947055,1,run3
15197,0.16158074,-0.7618795,0.627241,1,run3
15198,0.13674742,-0.98651296,0.089957595,1,run3
15199,0.08692709,-0.8664083,-0.49171168,1,run3
15200,0.039839417,-0.53970814,-0.84090906,1,run3
15201,0.0018703617,-0.23458324,-0.97209424,1,run3
15202,-0.047668073,-0.00058875454,-0.99886304,1,run3
15203,-0.13992892,0.19752507,-0.97025967,1,run3
15204,-0.3061204,0.37968683,-0.87299955,1,run3
15205,-0.5461907,0.4996235,-0.6723482,1,run3
15206,-0.7903716,0.46872568,-0.39447308,1,run3
15207,-0.9517319,0.26260445,-0.15888774,1,run3
15208,-0.9953516,-0.04607345,-0.08457161,1,run3
15209,-0.91701734,-0.33854115,-0.21087687,1,run3
15210,-0.7235349,-0.4980357,-0.4779725,1,run3
15211,-0.46317154,-0.47127342,-0.7505821,1,run3
15212,-0.22291344,-0.31888884,-0.92120546,1,run3
15213,-0.045953803,-0.15105447,-0.98745674,1,run3
15214,0.08018556,-0.031499255,-0.99628216,1,run3
15215,0.16827989,0.025543397,-0.98540825,1,run3
15216,0.21141633,0.031305034,-0.9768946,1,run3
15217,0.19794415,0.010007506,-0.98016226,1,run3
15218,0.1315103,-0.014117922,-0.9912143,1,run3
15219,0.03761765,-0.02921479,-0.99886507,1,run3
15220,-0.04684366,-0.03532876,-0.9982773,1,run3
15221,-0.092433736,-0.031358074,-0.99522495,1,run3
15222,-0.08828029,-0.004654752,-0.9960848,1,run3
15223,-0.037400316,0.06672946,-0.9970699,1,run3
15224,0.05926783,0.20328064,-0.9773251,1,run3
15225,0.2166889,0.40402654,-0.8887117,1,run3
15226,0.44840747,0.60183746,-0.66084987,1,run3
15227,0.7031653,0.64904547,-0.2903423,1,run3
15228,0.8833428,0.46309048,0.07247611,1,run3
15229,0.9585371,0.11719802,0.25975227,1,run3
15230,0.94257075,-0.2620995,0.20703703,1,run3
15231,0.8302685,-0.5536883,-0.06390337,1,run3
15232,0.6165708,-0.6495537,-0.4448825,1,run3
15233,0.2985892,-0.30972415,-0.90272665,1,run3
15234,0.13987389,-0.16432807,-0.9764382,1,run3
15235,0.05385177,0.0073196148,-0.9985221,1,run3
15236,0.018284589,0.2239381,-0.9744319,1,run3
15237,0.01140708,0.5197406,-0.854248,1,run3
15238,0.019451972,0.8527164,-0.522012,1,run3
15239,0.03269874,0.9978802,0.056266274,1,run3
15240,0.042196475,0.79018855,0.6114094,1,run3
15241,0.047797088,0.3871445,0.92077935,1,run3
15242,0.05306081,-0.057195045,0.996952,1,run3
15243,0.057801336,-0.4975841,0.8654878,1,run3
15244,0.0574196,-0.87040836,0.48897064,1,run3
15245,0.045750733,-0.993518,-0.104061686,1,run3
15246,0.026492639,-0.77341324,-0.63334835,1,run3
15247,0.007647256,-0.43515572,-0.90032274,1,run3
15248,-0.018271508,-0.15690622,-0.98744446,1,run3
15249,-0.07201031,0.053043228,-0.9959925,1,run3
15250,-0.1817248,0.23169263,-0.9556645,1,run3
15251,-0.36976618,0.3829968,-0.84651434,1,run3
15252,-0.6150971,0.44937366,-0.6478571,1,run3
15253,-0.83663565,0.36322206,-0.4100128,1,run3
15254,-0.9594237,0.1328544,-0.24870825,1,run3
15255,-0.95522565,-0.15341727,-0.2529962,1,run3
15256,-0.8235907,-0.3770168,-0.42374146,1,run3
15257,-0.59321797,-0.44713968,-0.66944647,1,run3
15258,-0.33726135,-0.3617818,-0.8691195,1,run3
15259,-0.12543409,-0.20575683,-0.970531,1,run3
15260,0.03254127,-0.06500044,-0.9973545,1,run3
15261,0.15386134,0.020770974,-0.98787415,1,run3
15262,0.23933838,0.04550474,-0.9698693,1,run3
15263,0.272688,0.02491887,-0.9617798,1,run3
15264,0.24284285,-0.012447859,-0.9699858,1,run3
15265,0.16110209,-0.0413467,-0.9860713,1,run3
15266,0.060236447,-0.052488614,-0.99680316,1,run3
15267,-0.022006962,-0.048593912,-0.99857616,1,run3
15268,-0.061417617,-0.029109847,-0.9976876,1,run3
15269,-0.05245455,0.019258723,-0.9984376,1,run3
15270,0.0016730006,0.11908585,-0.99288255,1,run3
15271,0.10539388,0.28984657,-0.9512524,1,run3
15272,0.2777258,0.5176715,-0.8092494,1,run3
15273,0.5170059,0.69731975,-0.49643737,1,run3
15274,0.7422254,0.66656566,-0.06922231,1,run3
15275,0.87321246,0.40183637,0.27573112,1,run3
15276,0.91466844,0.017297521,0.40383473,1,run3
15277,0.88443345,-0.36762336,0.28745532,1,run3
15278,0.7662319,-0.6413009,-0.040271755,1,run3
15279,0.5515994,-0.69666564,-0.45868844,1,run3
15280,0.3138452,-0.53548884,-0.7840618,1,run3
15281,0.14206703,-0.2912096,-0.9460518,1,run3
15282,0.040993728,-0.05084754,-0.9978648,1,run3
15283,-0.028524026,0.19817351,-0.9797518,1,run3
15284,-0.1093193,0.4952944,-0.86181945,1,run3
15285,-0.23145424,0.80449486,-0.5470073,1,run3
15286,-0.37036484,0.9288021,-0.012517661,1,run3
15287,-0.45228177,0.7328933,0.5082407,1,run3
15288,-0.47213504,0.34756228,0.81011665,1,run3
15289,-0.4677927,-0.08895115,0.8793507,1,run3
15290,-0.45310524,-0.5182843,0.72531164,1,run3
15291,-0.4059593,-0.854223,0.3248079,1,run3
15292,-0.29611453,-0.9236047,-0.24345528,1,run3
15293,-0.16281448,-0.6933579,-0.7019589,1,run3
15294,-0.07088732,-0.38923717,-0.91840595,1,run3
15295,-0.030245943,-0.15822186,-0.98694026,1,run3
15296,-0.036212165,-0.0054056398,-0.9993295,1,run3
15297,-0.09411669,0.10126671,-0.99039745,1,run3
15298,-0.21187714,0.17947836,-0.9606746,1,run3
15299,-0.37932813,0.21702158,-0.89945084,1,run3
15300,-0.5514723,0.18526176,-0.81336117,1,run3
15301,-0.6651324,0.07718834,-0.7427254,1,run3
15302,-0.6751469,-0.06805689,-0.73453724,1,run3
15303,-0.5752806,-0.18122497,-0.79762757,1,run3
15304,-0.40021235,-0.20783935,-0.89254296,1,run3
15305,-0.204542,-0.14384937,-0.96823037,1,run3
15306,-0.021270474,-0.029262904,-0.9993454,1,run3
15307,0.15368007,0.0838195,-0.9845592,1,run3
15308,0.32808694,0.14886963,-0.9328434,1,run3
15309,0.47918198,0.1360014,-0.8671149,1,run3
15310,0.56275165,0.051817223,-0.8250004,1,run3
15311,0.5494519,-0.05818531,-0.8334969,1,run3
15312,0.44702503,-0.1391776,-0.8836279,1,run3
15313,0.29779404,-0.1624041,-0.9407144,1,run3
15314,0.1564973,-0.13413776,-0.9785273,1,run3
15315,0.060496993,-0.073355764,-0.9954693,1,run3
15316,0.019120576,0.016343152,-0.9996836,1,run3
15317,0.027640177,0.15485461,-0.98755056,1,run3
15318,0.085231155,0.37180826,-0.9243886,1,run3
15319,0.20183572,0.6603374,-0.7233374,1,run3
15320,0.36852816,0.88210905,-0.293378,1,run3
15321,0.5090993,0.8230414,0.2518348,1,run3
15322,0.57233274,0.50097567,0.6491985,1,run3
15323,0.5900885,0.076718986,0.8036851,1,run3
15324,0.5887765,-0.35608473,0.7256348,1,run3
15325,0.5521801,-0.7256983,0.41043767,1,run3
15326,0.4397497,-0.8921182,-0.10366008,1,run3
15327,0.26867688,-0.7524744,-0.6013277,1,run3
15328,0.12536064,-0.45195016,-0.8831907,1,run3
15329,0.033102013,-0.1647879,-0.9857734,1,run3
15330,-0.04274793,0.08570776,-0.9954028,1,run3
15331,-0.14852488,0.33976054,-0.9287105,1,run3
15332,-0.3239298,0.59945077,-0.7319346,1,run3
15333,-0.5559795,0.75179696,-0.35452542,1,run3
15334,-0.7479235,0.6569384,0.095092505,1,run3
15335,-0.8421736,0.34479347,0.41456133,1,run3
15336,-0.86167485,-0.060682252,0.5038195,1,run3
15337,-0.8219487,-0.45277846,0.34553164,1,run3
15338,-0.69849217,-0.7149609,-0.030653141,1,run3
15339,-0.48249888,-0.729913,-0.4841713,1,run3
