site,atom,mx,my,mz
573,1,-0.253726838,-0.202784106,0.945780787
574,1,-0.243182822,-0.628012217,0.739231202
575,1,-0.212539601,-0.93599555,0.280605145
576,1,-0.146767759,-0.936644228,-0.318051593
577,1,-0.0766704243,-0.654752369,-0.751944799
578,1,-0.0359589451,-0.341856573,-0.939063916
579,1,-0.0313296693,-0.111442362,-0.993276926
580,1,-0.0698795779,0.0512426585,-0.996238443
581,1,-0.166872322,0.179648634,-0.969474083
582,1,-0.332598837,0.277898805,-0.901193802
583,1,-0.543939495,0.309933173,-0.779789237
584,1,-0.734727549,0.2349028,-0.636393041
585,1,-0.836036885,0.0609269619,-0.545279958
586,1,-0.81230006,-0.142859566,-0.565473038
587,1,-0.668111135,-0.283179883,-0.688067341
588,1,-0.449702493,-0.301500864,-0.840752578
589,1,-0.225999133,-0.21291246,-0.950574919
590,1,-0.0365713751,-0.0826088858,-0.995910792
591,1,0.124093421,0.0288010605,-0.99185247
592,1,0.265480716,0.0855059285,-0.960316992
593,1,0.371925771,0.0763432261,-0.925117794
594,1,0.413838168,0.0185179767,-0.910162104
595,1,0.37647114,-0.0497497573,-0.925091586
596,1,0.275934944,-0.0933040278,-0.956636956
597,1,0.153154871,-0.100061443,-0.983123234
598,1,0.0515350434,-0.0776794497,-0.995645541
599,1,-0.00423423377,-0.0328767151,-0.999450445
600,1,-0.0100312699,0.0438611387,-0.998987274
601,1,0.0314417918,0.17669593,-0.983763164
602,1,0.126345216,0.387912745,-0.912995394
603,1,0.290750883,0.65048631,-0.70166337
604,1,0.504374445,0.814736123,-0.286027042
605,1,0.672810297,0.711385113,0.203119485
606,1,0.749449034,0.381407861,0.54116004
607,1,0.767020167,-0.0373055376,0.640537555
608,1,0.744066524,-0.447388116,0.496194399
609,1,0.653832866,-0.746728078,0.122064576
610,1,0.471263495,-0.800351503,-0.370605168
611,1,0.26239575,-0.599872062,-0.755845209
612,1,0.112752385,-0.316538909,-0.941854563
613,1,0.0200734777,-0.054871837,-0.998291609
614,1,-0.0591266232,0.199509962,-0.97811033
615,1,-0.172002178,0.484041406,-0.857973874
616,1,-0.347996196,0.755840212,-0.554620791
617,1,-0.543110508,0.83718605,-0.0644243226
618,1,-0.664462547,0.629409727,0.402905595
619,1,-0.706167068,0.246717434,0.663670535
620,1,-0.707153186,-0.184923985,0.682449625
621,1,-0.671717266,-0.582573344,0.457607051
622,1,-0.563279177,-0.826189661,0.0112788509
623,1,-0.373260282,-0.786120487,-0.49263713
624,1,-0.187662292,-0.536118342,-0.823018825
625,1,-0.0685574462,-0.279658237,-0.95764876
626,1,-0.010209725,-0.102405652,-0.994690326
627,1,-0.00122804336,0.0044089745,-0.999989526
628,1,-0.0422232398,0.0683095511,-0.996770286
629,1,-0.133715937,0.105496181,-0.985388555
630,1,-0.259141351,0.113068347,-0.959198264
631,1,-0.378232468,0.0798516406,-0.922260221
632,1,-0.443341522,0.0100134134,-0.896296841
633,1,-0.42612174,-0.0647199605,-0.902347821
634,1,-0.331777229,-0.100081764,-0.938033854
635,1,-0.190611851,-0.0681115358,-0.97929972
636,1,-0.0293384883,0.0275491968,-0.999189819
637,1,0.152035798,0.155923056,-0.975998523
638,1,0.364916439,0.263355237,-0.893017364
639,1,0.587822497,0.28388174,-0.757545952
640,1,0.75811647,0.183315697,-0.625823277
641,1,0.482769919,0.00165350393,-0.875745666
642,1,0.428353635,-0.0803541989,-0.900031314
643,1,0.309330557,-0.124784202,-0.942731939
644,1,0.174253393,-0.122044669,-0.977108415
645,1,0.0687060342,-0.0842092757,-0.994076596
646,1,0.0140238181,-0.0192110877,-0.999717093
647,1,0.0110188725,0.0851397624,-0.996308088
648,1,0.057443717,0.256230478,-0.964907333
649,1,0.161951508,0.509597496,-0.845033787
650,1,0.333060421,0.776163707,-0.535388322
651,1,0.520102855,0.853508264,-0.0318851656
652,1,0.633292097,0.635669092,0.441436209
653,1,0.672052628,0.244921075,0.698826826
654,1,0.67535346,-0.190151151,0.712558941
655,1,0.64535398,-0.590181389,0.484978524
656,1,0.544520591,-0.838036667,0.0345234906
657,1,0.363257884,-0.798500761,-0.480041919
658,1,0.185652942,-0.535618572,-0.823799569
659,1,0.0680810522,-0.241615371,-0.967980879
660,1,-0.0125918863,0.0182851744,-0.999753518
661,1,-0.102965603,0.276416412,-0.955506176
662,1,-0.248266292,0.555528961,-0.793568788
663,1,-0.458985588,0.771246298,-0.441034441
664,1,-0.657165979,0.752665741,0.0403380514
665,1,-0.764014467,0.479322824,0.431892955
666,1,-0.795199357,0.0783375751,0.601266336
667,1,-0.780097119,-0.340637656,0.52479946
668,1,-0.704570989,-0.678551616,0.207719586
669,1,-0.535785364,-0.800646116,-0.268141457
670,1,-0.314792353,-0.655281646,-0.686667124
671,1,-0.139097315,-0.398378109,-0.906612828
672,1,-0.0346017505,-0.185433066,-0.982047502
673,1,0.0152110331,-0.0509749722,-0.998584086
674,1,0.0182174597,0.0246583869,-0.999529934
675,1,-0.0277512227,0.0662131899,-0.997419512
676,1,-0.119562802,0.0861398505,-0.989082738
677,1,-0.235142216,0.0812244816,-0.968561161
678,1,-0.333973311,0.0446988827,-0.941522086
679,1,-0.376021922,-0.0143643172,-0.926499423
680,1,-0.343447734,-0.0652605166,-0.936901659
681,1,-0.247590987,-0.0718741274,-0.966195018
682,1,-0.114679238,-0.0151511332,-0.993287026
683,1,0.0414635011,0.0978576854,-0.994336287
684,1,0.231216625,0.234379819,-0.944248364
685,1,0.461017843,0.332121485,-0.822896025
686,1,0.69001875,0.318477763,-0.64995849
687,1,0.846030551,0.171548286,-0.504780639
688,1,0.880779754,-0.0505290812,-0.47082251
689,1,0.786627786,-0.248248828,-0.565322249
690,1,0.593842876,-0.341682873,-0.728425325
691,1,0.370422995,-0.314274428,-0.874081454
692,1,0.18972902,-0.209255583,-0.959278374
693,1,0.0807171013,-0.0719201592,-0.994138944
694,1,0.0326564889,0.0959411957,-0.994851165
695,1,0.0269415182,0.327191108,-0.944574049
696,1,0.0523165891,0.641182444,-0.765603061
697,1,0.101179454,0.934549128,-0.341146076
698,1,0.149392791,0.953442749,0.261970833
699,1,0.173362906,0.65498444,0.735486701
700,1,0.18296373,0.231471614,0.95548164
701,1,0.190449163,-0.210158721,0.958938177
702,1,0.193381674,-0.634183895,0.748608252
703,1,0.175210244,-0.94155406,0.287710484
704,1,0.12342026,-0.941108125,-0.314774422
705,1,0.0640153193,-0.654051007,-0.753736903
706,1,0.0189333347,-0.328132246,-0.944442035
707,1,-0.02573541,-0.0706823397,-0.997166834
708,1,-0.0997328211,0.140692161,-0.985017299
709,1,-0.237236692,0.340183034,-0.909941897
710,1,-0.45600629,0.505752793,-0.732306204
711,1,-0.710250476,0.54560825,-0.444809959
712,1,-0.906448901,0.3958683,-0.147100915
713,1,-0.994885886,0.0988771278,0.0206249294
714,1,-0.971069449,-0.237934527,-0.0202802023
715,1,-0.832924414,-0.489973968,-0.257220587
716,1,-0.595778517,-0.55663027,-0.578973834
717,1,-0.334865933,-0.440913489,-0.832742518
718,1,-0.130061814,-0.256156432,-0.957845398
719,1,0.00907983577,-0.101854502,-0.994757869
720,1,0.101944143,-0.00978996461,-0.994741951
721,1,0.153340102,0.0258178064,-0.987836147
722,1,0.155065627,0.0254405945,-0.987576543
723,1,0.104463212,0.0117588122,-0.994459234
724,1,0.0173440898,-0.00179923759,-0.999847961
725,1,-0.0737455061,-0.0139838871,-0.997179047
726,1,-0.13453123,-0.0254238943,-0.990583148
727,1,-0.145335089,-0.026260166,-0.989033931
728,1,-0.105483435,0.00451979755,-0.994410789
729,1,-0.0227716826,0.0890261303,-0.995768948
730,1,0.104970955,0.237970576,-0.965583297
731,1,0.296396549,0.429203544,-0.853190133
732,1,0.550791754,0.572244868,-0.607588886
733,1,0.796291148,0.541657045,-0.269310329
734,1,0.95058758,0.310302801,0.00976853744
735,1,0.994449647,-0.0321449088,0.100182851
736,1,0.931744298,-0.361670907,-0.0323530242
737,1,0.759390575,-0.56040618,-0.330561444
738,1,0.509114746,-0.557793141,-0.65549141
739,1,0.274272431,-0.398050416,-0.87540305
740,1,0.118827411,-0.188031214,-0.974948362
741,1,0.0318158071,0.0297897481,-0.999049711
742,1,-0.023969286,0.28300351,-0.958819319
743,1,-0.0839791501,0.601273935,-0.794617617
744,1,-0.167744732,0.903037158,-0.395456188
745,1,-0.249215729,0.948489359,0.195600246
746,1,-0.286691781,0.671228868,0.683563918
747,1,-0.292637379,0.252610392,0.922253411
748,1,-0.290845972,-0.191520937,0.937405116
749,1,-0.283825303,-0.618496803,0.732737949
750,1,-0.250985772,-0.927659975,0.276501561
751,1,-0.174515671,-0.931457189,-0.319267577
752,1,-0.0912179324,-0.652548619,-0.752236391
753,1,-0.0414517843,-0.34130256,-0.939039037
754,1,-0.0318393534,-0.113391893,-0.993040047
755,1,-0.0674623924,0.0440084993,-0.99675076
756,1,-0.161344782,0.163102843,-0.973326936
757,1,-0.320778157,0.248541886,-0.913962967
758,1,-0.520520991,0.269162667,-0.810314357
759,1,-0.695807768,0.192070309,-0.692069756
760,1,-0.780267355,0.0308398972,-0.624685326
761,1,-0.741436916,-0.146021466,-0.654942006
762,1,-0.590372224,-0.254080365,-0.766096473
763,1,-0.378365644,-0.248990302,-0.89153983
764,1,-0.167206584,-0.153144439,-0.973955204
765,1,0.0173364254,-0.0268284772,-0.99948971
766,1,0.184946966,0.0745705567,-0.979915227
767,1,0.337621766,0.114482791,-0.934293976
768,1,0.448584014,0.0822224079,-0.889950481
769,1,0.198532553,0.0161517815,-0.979961196
770,1,0.142783538,-0.00735618895,-0.989726603
771,1,0.0521332211,-0.0240729492,-0.998349949
772,1,-0.0375995763,-0.0323341383,-0.998769631
773,1,-0.0934573056,-0.032581483,-0.995090036
774,1,-0.099824068,-0.0148442894,-0.994894368
775,1,-0.0577593883,0.0416965918,-0.997459396
776,1,0.0290879416,0.158887169,-0.986868157
777,1,0.17099506,0.343230506,-0.923554822
778,1,0.386183486,0.549466397,-0.740910922
779,1,0.645143326,0.647127448,-0.406221805
780,1,0.852000584,0.522699956,-0.029660744
781,1,0.954129535,0.211667894,0.211739304
782,1,0.96012102,-0.166866017,0.224328688
783,1,0.871538824,-0.490276896,0.00697450828
784,1,0.678216936,-0.642332457,-0.356974513
785,1,0.425032186,-0.571734941,-0.701759787
786,1,0.212719485,-0.364604854,-0.906539421
787,1,0.0817420459,-0.133122889,-0.987722904
788,1,0.00472600505,0.103064166,-0.994663482
789,1,-0.0603633242,0.381662265,-0.922328675
790,1,-0.149855789,0.708986117,-0.689116774
791,1,-0.268554746,0.94028846,-0.209131441
792,1,-0.360209354,0.857517186,0.367305727
793,1,-0.39277164,0.512522338,0.763577954
794,1,-0.396057654,0.0799300274,0.914740141
795,1,-0.392102443,-0.36106027,0.846103513
796,1,-0.371534263,-0.754316961,0.541265381
797,1,-0.301739408,-0.953364068,0.00709114683
798,1,-0.185896297,-0.820958496,-0.539879352
799,1,-0.0880523022,-0.511532762,-0.854740327
800,1,-0.0371453598,-0.240208341,-0.970010399
801,1,-0.0312408979,-0.0556275184,-0.997962717
802,1,-0.0738852185,0.0700458277,-0.994803778
803,1,-0.175010033,0.16288987,-0.97099865
804,1,-0.333479178,0.220215032,-0.916677139
805,1,-0.514991444,0.213784915,-0.83010832
806,1,-0.656744705,0.124754164,-0.743722254
807,1,-0.703479722,-0.0215198897,-0.710389453
808,1,-0.635248415,-0.158614706,-0.755844446
809,1,-0.474836558,-0.219596407,-0.852236858
810,1,-0.275874381,-0.182067267,-0.943792793
811,1,-0.0844557051,-0.076670514,-0.993473133
812,1,0.0922808237,0.0435190356,-0.994781555
813,1,0.266192916,0.129285837,-0.955210188
814,1,0.427174281,0.144556246,-0.892538865
815,1,0.536054172,0.0826868465,-0.840124283
816,1,0.555532097,-0.0225932969,-0.831188084
817,1,0.479865305,-0.116222879,-0.869609988
818,1,0.341038498,-0.15847555,-0.926594972
819,1,0.193010611,-0.145162356,-0.970399296
820,1,0.0814852422,-0.094440705,-0.992190057
821,1,0.0241210515,-0.0169254984,-0.999565757
822,1,0.0185838915,0.10013984,-0.994799805
823,1,0.0614126651,0.285712365,-0.956345612
824,1,0.160375635,0.553606107,-0.817190268
825,1,0.320476323,0.82092375,-0.472630007
826,1,0.487061003,0.871500167,0.0570879931
827,1,0.580938679,0.623756858,0.522912644
828,1,0.61248019,0.221545523,0.758805376
829,1,0.618010032,-0.213187028,0.756713216
830,1,0.595569388,-0.611592233,0.520818629
831,1,0.506526772,-0.859968578,0.0623271607
832,1,0.339308213,-0.818222583,-0.464092385
833,1,0.173678137,-0.549791936,-0.817046347
834,1,0.0637806328,-0.252688769,-0.965443119
835,1,-0.0122064716,0.00534760587,-0.999911199
836,1,-0.0986262168,0.256925972,-0.961385414
837,1,-0.239471842,0.529267591,-0.813958878
838,1,-0.448532725,0.750937904,-0.484675828
839,1,-0.653765614,0.756533388,-0.0157402151
840,1,-0.769901113,0.507293539,0.38717637
841,1,-0.805156749,0.118598419,0.581082631
842,1,-0.791320548,-0.299829902,0.532835641
843,1,-0.719773441,-0.650860917,0.241466892
844,1,-0.557050629,-0.799507737,-0.224681943
845,1,-0.33512381,-0.675668017,-0.656631375
846,1,-0.152901751,-0.421253772,-0.893961025
847,1,-0.0432177294,-0.201667462,-0.978500109
848,1,0.00991027079,-0.0601397856,-0.998140768
849,1,0.0158428977,0.0209426567,-0.999655144
850,1,-0.0272449379,0.0666980274,-0.997401166
851,1,-0.117613734,0.0905137201,-0.988925819
852,1,-0.23540788,0.0893821861,-0.967777844
853,1,-0.340852728,0.0549571177,-0.938508995
854,1,-0.391762543,-0.00614124558,-0.920045866
855,1,-0.366463446,-0.0640007106,-0.928228663
856,1,-0.273580798,-0.0803883372,-0.958483835
857,1,-0.140390265,-0.0329754266,-0.989546964
858,1,0.0148414198,0.0734191644,-0.997190733
859,1,0.199276036,0.208449601,-0.957516488
860,1,0.422903428,0.314373573,-0.849895256
861,1,0.653613009,0.31920765,-0.686218996
862,1,0.821646342,0.191844881,-0.536742797
863,1,0.873313279,-0.0207748003,-0.486715856
864,1,0.79504825,-0.222808899,-0.564140474
865,1,0.612343715,-0.329440704,-0.718682125
866,1,0.389979906,-0.314990786,-0.865272487
867,1,0.203612992,-0.216806217,-0.954744371
868,1,0.0877932997,-0.0816812453,-0.992784222
869,1,0.0342475493,0.0845366263,-0.995831644
870,1,0.0237490968,0.312887783,-0.949493136
871,1,0.0432879357,0.625227857,-0.779240836
872,1,0.0845345585,0.926673972,-0.366236616
873,1,0.12607841,0.963145236,0.237603639
874,1,0.145419121,0.674153251,0.724134431
875,1,0.150223605,0.250856642,0.956296927
876,1,0.152436241,-0.193768811,0.969132004
877,1,0.152055987,-0.62314794,0.767180306
878,1,0.137117731,-0.940378116,0.311267935
879,1,0.0969963735,-0.950038134,-0.296680379
880,1,0.0502296633,-0.663957872,-0.746081045
881,1,0.012756352,-0.33446194,-0.94232292
882,1,-0.0291792934,-0.0756948993,-0.996703994
883,1,-0.103988677,0.132075865,-0.985769913
884,1,-0.244288549,0.321219788,-0.914954071
885,1,-0.464938477,0.470064385,-0.750247751
886,1,-0.718408391,0.494867985,-0.488871212
887,1,-0.912641453,0.340962899,-0.225454827
888,1,-0.994386504,0.0531224624,-0.0915067416
889,1,-0.953269223,-0.258181684,-0.156907639
890,1,-0.791141491,-0.46855431,-0.39313102
891,1,-0.540792146,-0.496163441,-0.679239056
892,1,-0.285793055,-0.368784573,-0.884488705
893,1,-0.0901000049,-0.196224065,-0.976410828
894,1,0.0478198457,-0.060511831,-0.997021354
895,1,0.144677168,0.0132241511,-0.989390539
896,1,0.198823954,0.0314277453,-0.97953118
897,1,-0.00665590047,0.0572679278,-0.998336658
898,1,-0.0937614404,0.0692229336,-0.993185269
899,1,-0.201514315,0.0603506981,-0.977624557
900,1,-0.290081726,0.0265213671,-0.956634313
901,1,-0.322965526,-0.0219706569,-0.946155674
902,1,-0.286399751,-0.0562184532,-0.956459444
903,1,-0.192719407,-0.0440507275,-0.98026464
904,1,-0.0632828035,0.0306170567,-0.997525881
905,1,0.096787319,0.159382556,-0.982460898
906,1,0.302118196,0.303779939,-0.903571992
907,1,0.548631148,0.388041739,-0.740558891
908,1,0.776767143,0.335366914,-0.533068324
909,1,0.91248699,0.141545258,-0.383839071
910,1,0.919132471,-0.113059574,-0.377376513
911,1,0.796822486,-0.317647437,-0.513978629
912,1,0.580908266,-0.392956337,-0.712833012
913,1,0.347544952,-0.335003767,-0.875776788
914,1,0.170621259,-0.202042276,-0.964399971
915,1,0.0688434548,-0.0403276206,-0.996812049
916,1,0.0232838796,0.157165441,-0.987297769
917,1,0.0108084265,0.426722606,-0.904317973
918,1,0.0157667257,0.762233082,-0.647110608
919,1,0.0282905765,0.991499584,-0.126996923
920,1,0.0385176145,0.882024863,0.469625951
921,1,0.0431508732,0.515515267,0.855793206
922,1,0.0458627284,0.0775803807,0.995930668
923,1,0.0483161752,-0.365083945,0.92971999
924,1,0.048342354,-0.771093121,0.634884568
925,1,0.041123359,-0.994898597,0.0921175919
926,1,0.02628587,-0.86955709,-0.493132355
927,1,0.0107562401,-0.540477366,-0.841289796
928,1,-0.00849587335,-0.238828499,-0.971024597
929,1,-0.0478769412,-0.0142323171,-0.998751841
930,1,-0.132601685,0.167605979,-0.976895608
931,1,-0.289081448,0.32851684,-0.899171064
932,1,-0.517484918,0.434336473,-0.737266023
933,1,-0.757122069,0.412149311,-0.506852167
934,1,-0.923505857,0.234652311,-0.303438997
935,1,-0.971119835,-0.0398323954,-0.235243803
936,1,-0.889757095,-0.300973669,-0.343143063
937,1,-0.692898689,-0.439227036,-0.571813796
938,1,-0.436808874,-0.410205063,-0.800580923
939,1,-0.203306531,-0.270915663,-0.940888494
940,1,-0.0272596722,-0.11771587,-0.9926731
941,1,0.104806351,-0.00854825473,-0.99445591
942,1,0.202983643,0.0400000818,-0.978364776
943,1,0.256581006,0.0361456028,-0.965846615
944,1,0.250390937,0.00433703663,-0.968135098
945,1,0.185856938,-0.0278608833,-0.98218174
946,1,0.0878981399,-0.0452478228,-0.995101277
947,1,-0.0056979072,-0.0479123642,-0.998835291
948,1,-0.0635807341,-0.0385857246,-0.997230481
949,1,-0.0727888458,-0.00922003651,-0.997304755
950,1,-0.0350208403,0.060001079,-0.997583787
951,1,0.0480637567,0.191270098,-0.980359947
952,1,0.18936382,0.390655485,-0.900849397
953,1,0.405640003,0.604085454,-0.685956961
954,1,0.657155501,0.685490298,-0.31344808
955,1,0.844947013,0.529119944,0.0780809237
956,1,0.930942466,0.19447145,0.309074392
957,1,0.932771151,-0.194263941,0.303643706
958,1,0.850069373,-0.52219684,0.0685019777
959,1,0.66590899,-0.675959867,-0.315663548
960,1,0.419127569,-0.600514849,-0.680965489
961,1,0.210248646,-0.3846347,-0.898805682
962,1,0.0811623513,-0.147665469,-0.985701568
963,1,0.00495173315,0.0879333155,-0.996114056
964,1,-0.060187906,0.360616937,-0.930770026
965,1,-0.151057641,0.683284004,-0.714356045
966,1,-0.274878232,0.926711566,-0.256217936
967,1,-0.374787596,0.870794272,0.318200556
968,1,-0.410491272,0.543666551,0.732068027
969,1,-0.410605986,0.117880093,0.904160941
970,1,-0.401657102,-0.322070589,0.857287646
971,1,-0.379023671,-0.723492254,0.576974883
972,1,-0.311756812,-0.948313883,0.0592323347
973,1,-0.19661147,-0.84372302,-0.499475119
974,1,-0.0951794099,-0.539181648,-0.836793899
975,1,-0.0404738688,-0.260344802,-0.964667015
976,1,-0.0310684572,-0.0681348497,-0.997192255
977,1,-0.0696671178,0.0630459112,-0.995576067
978,1,-0.166528229,0.161103726,-0.972786687
979,1,-0.323177747,0.22581516,-0.919001446
980,1,-0.509062125,0.228608881,-0.829815481
981,1,-0.661966328,0.145938982,-0.735188679
982,1,-0.7231722,-0.00238251807,-0.690663661
983,1,-0.667427759,-0.151118262,-0.729179989
984,1,-0.512358428,-0.22798408,-0.827956581
985,1,-0.310582959,-0.20245141,-0.928736589
986,1,-0.11390769,-0.101252606,-0.988318242
987,1,0.0643940995,0.021276533,-0.997697704
988,1,0.236578124,0.11454712,-0.964836643
989,1,0.398084541,0.141376111,-0.906389261
990,1,0.513889471,0.0911022746,-0.853005268
991,1,0.545307176,-0.00802374873,-0.83819789
992,1,0.481661032,-0.10305245,-0.870277452
993,1,0.350219858,-0.151384235,-0.924353214
994,1,0.203284157,-0.144143205,-0.96845149
995,1,0.088656455,-0.0971304948,-0.991315137
996,1,0.0270567946,-0.0217208065,-0.999397887
997,1,0.0174592342,0.0933196134,-0.995483111
998,1,0.0558819705,0.276640954,-0.959347168
999,1,0.148731558,0.544396537,-0.825536997
1000,1,0.301334593,0.819557426,-0.487363405
1001,1,0.462844109,0.885285454,0.0452216314
1002,1,0.553533605,0.646873033,0.524552978
1003,1,0.58128004,0.245671849,0.775731176
1004,1,0.58398745,-0.193364384,0.788396394
1005,1,0.563372848,-0.602627259,0.565200337
1006,1,0.482984831,-0.868873778,0.108554181
1007,1,0.326410285,-0.839670312,-0.434062316
1008,1,0.1673265,-0.568109295,-0.805762788
1009,1,0.0599021909,-0.262383116,-0.963102709
1010,1,-0.0173573754,0.00127315308,-0.999848539
1011,1,-0.10970967,0.253039617,-0.961215241
1012,1,-0.261854982,0.517456572,-0.814659846
1013,1,-0.484674445,0.7218664,-0.493963139
1014,1,-0.701113369,0.711558361,-0.046094925
1015,1,-0.825853299,0.456064448,0.331619583
1016,1,-0.864441269,0.0667930856,0.498277008
1017,1,-0.842364745,-0.341947495,0.416525567
1018,1,-0.74583317,-0.659004716,0.0971888208
1019,1,-0.551316697,-0.753865319,-0.357403106
1020,1,-0.315169011,-0.600278886,-0.735073978
